,NCT_num,pubmed,PMID,Match,Reason no match
664,NCT02350010,https://pubmed.ncbi.nlm.nih.gov/19726752/,19726752,,
665,NCT02350010,https://pubmed.ncbi.nlm.nih.gov/19233729/,19233729,,
666,NCT02350010,https://pubmed.ncbi.nlm.nih.gov/20056489/,20056489,,
667,NCT02350010,https://pubmed.ncbi.nlm.nih.gov/12907817/,12907817,,
668,NCT02350010,https://pubmed.ncbi.nlm.nih.gov/16306469/,16306469,,
669,NCT02350010,https://pubmed.ncbi.nlm.nih.gov/20651276/,20651276,,
670,NCT04285021,https://pubmed.ncbi.nlm.nih.gov/33495264/,33495264,,
671,NCT01962506,https://pubmed.ncbi.nlm.nih.gov/26169889/,26169889,1,
672,NCT03723317,https://pubmed.ncbi.nlm.nih.gov/32892294/,32892294,,
673,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/28089483/,28089483,,
674,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/30102193/,30102193,,
675,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/27550423/,27550423,,
676,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/29500084/,29500084,,
677,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/31293971/,31293971,,
678,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/27858204/,27858204,,
679,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/32688357/,32688357,,
680,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/16632515/,16632515,,
681,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/21386892/,21386892,,
682,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/32581221/,32581221,,
683,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/32307792/,32307792,,
684,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/27157931/,27157931,,
685,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/24553141/,24553141,,
686,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/28733933/,28733933,,
687,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/25965575/,25965575,,
688,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/29909548/,29909548,,
689,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/29679497/,29679497,,
690,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/31888756/,31888756,,
691,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/29474911/,29474911,,
692,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/30224757/,30224757,,
693,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/27164577/,27164577,,
694,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/31780825/,31780825,,
695,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/19502216/,19502216,,
696,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/29763967/,29763967,,
697,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/29207975/,29207975,,
698,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/25569120/,25569120,,
699,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/14981672/,14981672,,
700,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/15737082/,15737082,,
701,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/25042390/,25042390,,
702,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/30791889/,30791889,,
703,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/27502603/,27502603,,
704,NCT05151718,https://pubmed.ncbi.nlm.nih.gov/18262090/,18262090,,
705,NCT01130402,https://pubmed.ncbi.nlm.nih.gov/19693943/,19693943,,
706,NCT04349787,https://pubmed.ncbi.nlm.nih.gov/25597420/,25597420,,
707,NCT04349787,https://pubmed.ncbi.nlm.nih.gov/31080616/,31080616,,
708,NCT04349787,https://pubmed.ncbi.nlm.nih.gov/29066576/,29066576,,
709,NCT04349787,https://pubmed.ncbi.nlm.nih.gov/33368056/,33368056,1,
710,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/24682347/,24682347,,
711,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/27022458/,27022458,,
712,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/12466506/,12466506,,
713,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/21540439/,21540439,,
714,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/26188832/,26188832,,
715,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/29878481/,29878481,,
716,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/21130468/,21130468,,
717,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/16904574/,16904574,,
718,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/23070632/,23070632,,
719,NCT04655443,https://pubmed.ncbi.nlm.nih.gov/11985905/,11985905,,
720,NCT04454099,https://pubmed.ncbi.nlm.nih.gov/27769517/,27769517,,
721,NCT01353131,https://pubmed.ncbi.nlm.nih.gov/26806840/,26806840,,
722,NCT01353131,https://pubmed.ncbi.nlm.nih.gov/24620844/,24620844,,
723,NCT01353131,https://pubmed.ncbi.nlm.nih.gov/24485635/,24485635,,
724,NCT03885570,https://pubmed.ncbi.nlm.nih.gov/28412317/,28412317,,
725,NCT03885570,https://pubmed.ncbi.nlm.nih.gov/27696209/,27696209,,
726,NCT03885570,https://pubmed.ncbi.nlm.nih.gov/26222497/,26222497,,
727,NCT03885570,https://pubmed.ncbi.nlm.nih.gov/24724943/,24724943,,
728,NCT03885570,https://pubmed.ncbi.nlm.nih.gov/18194382/,18194382,,
729,NCT04527029,https://pubmed.ncbi.nlm.nih.gov/26031051/,26031051,,
730,NCT04527029,https://pubmed.ncbi.nlm.nih.gov/25765008/,25765008,,
731,NCT04527029,https://pubmed.ncbi.nlm.nih.gov/25801593/,25801593,,
732,NCT04527029,https://pubmed.ncbi.nlm.nih.gov/28168339/,28168339,,
733,NCT04527029,https://pubmed.ncbi.nlm.nih.gov/28055930/,28055930,,
734,NCT04527029,https://pubmed.ncbi.nlm.nih.gov/24580004/,24580004,,
735,NCT05068492,https://pubmed.ncbi.nlm.nih.gov/32205218/,32205218,,
736,NCT05068492,https://pubmed.ncbi.nlm.nih.gov/30268833/,30268833,,
737,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/23798905/,23798905,,
738,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/21768315/,21768315,,
739,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/17355471/,17355471,,
740,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/22559790/,22559790,,
741,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/17060071/,17060071,,
742,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/16322142/,16322142,,
743,NCT03303755,https://pubmed.ncbi.nlm.nih.gov/1808075/,1808075,,
744,NCT01838148,https://pubmed.ncbi.nlm.nih.gov/35220448/,35220448,,
745,NCT01838148,https://pubmed.ncbi.nlm.nih.gov/35112976/,35112976,,
746,NCT01838148,https://pubmed.ncbi.nlm.nih.gov/31905377/,31905377,,
747,NCT01838148,https://pubmed.ncbi.nlm.nih.gov/29667014/,29667014,1,
748,NCT01838148,https://pubmed.ncbi.nlm.nih.gov/29107010/,29107010,1,
749,NCT01838148,https://pubmed.ncbi.nlm.nih.gov/26708172/,26708172,,
750,NCT04441372,https://pubmed.ncbi.nlm.nih.gov/35323932/,35323932,,
751,NCT04883879,https://pubmed.ncbi.nlm.nih.gov/34957004/,34957004,,
752,NCT04000490,https://pubmed.ncbi.nlm.nih.gov/11551867/,11551867,,
753,NCT04000490,https://pubmed.ncbi.nlm.nih.gov/12573273/,12573273,,
754,NCT04000490,https://pubmed.ncbi.nlm.nih.gov/22923432/,22923432,,
755,NCT01392365,https://pubmed.ncbi.nlm.nih.gov/19240705/,19240705,,
756,NCT01392365,https://pubmed.ncbi.nlm.nih.gov/20087333/,20087333,,
757,NCT01392365,https://pubmed.ncbi.nlm.nih.gov/16673312/,16673312,,
758,NCT01392365,https://pubmed.ncbi.nlm.nih.gov/28682807/,28682807,1,
759,NCT04135118,https://pubmed.ncbi.nlm.nih.gov/30316443/,30316443,,
760,NCT04990076,https://pubmed.ncbi.nlm.nih.gov/25652685/,25652685,,
761,NCT04990076,https://pubmed.ncbi.nlm.nih.gov/30908820/,30908820,,
762,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32109013/,32109013,,
763,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/31986264/,31986264,,
764,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32007143/,32007143,,
765,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32031570/,32031570,,
766,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32230900/,32230900,,
767,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32181795/,32181795,,
768,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32167524/,32167524,,
769,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/27428118/,27428118,,
770,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/32208493/,32208493,,
771,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/23295778/,23295778,,
772,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/26903338/,26903338,,
773,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/15078500/,15078500,,
774,NCT04371562,https://pubmed.ncbi.nlm.nih.gov/11588210/,11588210,,
775,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/26451020/,26451020,,
776,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/16282537/,16282537,,
777,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/30954372/,30954372,,
778,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/28592999/,28592999,,
779,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/23519900/,23519900,,
780,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/26180793/,26180793,,
781,NCT05230576,https://pubmed.ncbi.nlm.nih.gov/19910551/,19910551,,
782,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/2657970/,2657970,,
783,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/6352003/,6352003,,
784,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/6733019/,6733019,,
785,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/10066085/,10066085,,
786,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/1973070/,1973070,,
787,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/1672256/,1672256,,
788,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/1670762/,1670762,,
789,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/9816207/,9816207,,
790,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/10080587/,10080587,,
791,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/25848861/,25848861,,
792,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/24643167/,24643167,,
793,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/10575312/,10575312,,
794,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/22087319/,22087319,,
795,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/22366561/,22366561,,
796,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/20053270/,20053270,,
797,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/25715267/,25715267,,
798,NCT04985253,https://pubmed.ncbi.nlm.nih.gov/28532503/,28532503,,
799,NCT03511430,https://pubmed.ncbi.nlm.nih.gov/32418720/,32418720,1,
800,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/30994890/,30994890,,
801,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/19482656/,19482656,,
802,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/27920089/,27920089,,
803,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/16781705/,16781705,,
804,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/1426377/,1426377,,
805,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/26363387/,26363387,,
806,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/21545757/,21545757,,
807,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/30255164/,30255164,,
808,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/15287057/,15287057,,
809,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/17877680/,17877680,,
810,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/22077260/,22077260,,
811,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/29032051/,29032051,,
812,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/29654939/,29654939,,
813,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/31686548/,31686548,,
814,NCT04974710,https://pubmed.ncbi.nlm.nih.gov/15883903/,15883903,,
815,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/12966493/,12966493,,
816,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/17307580/,17307580,,
817,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/25234529/,25234529,,
818,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/23605142/,23605142,,
819,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/19371816/,19371816,,
820,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/26362756/,26362756,,
821,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/22898302/,22898302,,
822,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/21291478/,21291478,,
823,NCT04257721,https://pubmed.ncbi.nlm.nih.gov/26321065/,26321065,,
824,NCT00368420,https://pubmed.ncbi.nlm.nih.gov/21270612/,21270612,,
825,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/35737143/,35737143,,
826,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/34893952/,34893952,,
827,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/34446044/,34446044,1,
828,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/31485982/,31485982,1,
829,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/31140003/,31140003,,
830,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/30793242/,30793242,1,
831,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/29921557/,29921557,,
832,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/29869084/,29869084,,
833,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/29563837/,29563837,1,
834,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/29378647/,29378647,1,
835,NCT02488161,https://pubmed.ncbi.nlm.nih.gov/27391216/,27391216,,
836,NCT03847285,https://pubmed.ncbi.nlm.nih.gov/31269923/,31269923,,
837,NCT03159208,https://pubmed.ncbi.nlm.nih.gov/26247337/,26247337,,
838,NCT03159208,https://pubmed.ncbi.nlm.nih.gov/25377018/,25377018,,
839,NCT03159208,https://pubmed.ncbi.nlm.nih.gov/20448093/,20448093,,
840,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/25763719/,25763719,,
841,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/14735182/,14735182,,
842,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/28583146/,28583146,,
843,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/30670066/,30670066,,
844,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/17229950/,17229950,,
845,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/3492880/,3492880,,
846,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/24424328/,24424328,,
847,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/27751504/,27751504,,
848,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/16775176/,16775176,,
849,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/27428568/,27428568,,
850,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/28766978/,28766978,,
851,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/29707614/,29707614,,
852,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/26757021/,26757021,,
853,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/27598536/,27598536,,
854,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/22285387/,22285387,,
855,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/23093428/,23093428,,
856,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/23489767/,23489767,,
857,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/17616811/,17616811,,
858,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/32493654/,32493654,,
859,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/31920027/,31920027,,
860,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/31714992/,31714992,,
861,NCT05021055,https://pubmed.ncbi.nlm.nih.gov/32089465/,32089465,,
862,NCT04240353,https://pubmed.ncbi.nlm.nih.gov/34462271/,34462271,,
863,NCT03004950,https://pubmed.ncbi.nlm.nih.gov/36874509/,36874509,,
864,NCT02042209,https://pubmed.ncbi.nlm.nih.gov/31623657/,31623657,,
865,NCT02439554,https://pubmed.ncbi.nlm.nih.gov/29310641/,29310641,,
866,NCT02912624,https://pubmed.ncbi.nlm.nih.gov/28963297/,28963297,,
867,NCT02912624,https://pubmed.ncbi.nlm.nih.gov/31931844/,31931844,,
868,NCT02912624,https://pubmed.ncbi.nlm.nih.gov/31912438/,31912438,,
869,NCT02912624,https://pubmed.ncbi.nlm.nih.gov/31670697/,31670697,,
870,NCT02912624,https://pubmed.ncbi.nlm.nih.gov/31011425/,31011425,,
871,NCT04401228,https://pubmed.ncbi.nlm.nih.gov/32275978/,32275978,,
872,NCT04401228,https://pubmed.ncbi.nlm.nih.gov/32265220/,32265220,,
873,NCT04401228,https://pubmed.ncbi.nlm.nih.gov/25560714/,25560714,,
874,NCT05194787,https://pubmed.ncbi.nlm.nih.gov/35850660/,35850660,,
875,NCT03227211,https://pubmed.ncbi.nlm.nih.gov/35224712/,35224712,,
876,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/35878742/,35878742,,
877,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/33526918/,33526918,,
878,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/27374829/,27374829,,
879,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/26088932/,26088932,1,
880,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/25029231/,25029231,,
881,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/21791415/,21791415,,
882,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/19687424/,19687424,,
883,NCT00092235,https://pubmed.ncbi.nlm.nih.gov/19168793/,19168793,,
884,NCT04756297,https://pubmed.ncbi.nlm.nih.gov/34237347/,34237347,1,
885,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/36397054/,36397054,,
886,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/36336198/,36336198,,
887,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/35575381/,35575381,,
888,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/35246457/,35246457,,
889,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/34911812/,34911812,,
890,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/33971982/,33971982,,
891,NCT03883568,https://pubmed.ncbi.nlm.nih.gov/32723735/,32723735,,
892,NCT03608709,https://pubmed.ncbi.nlm.nih.gov/34193084/,34193084,1,
893,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/24953174/,24953174,,
894,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/22234566/,22234566,,
895,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/28856160/,28856160,,
896,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/27113062/,27113062,,
897,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/23039063/,23039063,,
898,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/22153783/,22153783,,
899,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/29183953/,29183953,,
900,NCT03451357,https://pubmed.ncbi.nlm.nih.gov/26648964/,26648964,,
901,NCT02592135,https://pubmed.ncbi.nlm.nih.gov/31288565/,31288565,,
902,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/16969567/,16969567,,
903,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/9450567/,9450567,,
904,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/22405953/,22405953,,
905,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/26559298/,26559298,,
906,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/26448022/,26448022,,
907,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/26266381/,26266381,,
908,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/25365403/,25365403,,
909,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/25432594/,25432594,,
910,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/25459665/,25459665,,
911,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/19887487/,19887487,,
912,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/26050619/,26050619,,
913,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/20471712/,20471712,,
914,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/22209049/,22209049,,
915,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/19628770/,19628770,,
916,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/21210876/,21210876,,
917,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/22306961/,22306961,,
918,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/21098695/,21098695,,
919,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/17554991/,17554991,,
920,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/16642481/,16642481,,
921,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/25689901/,25689901,,
922,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/21128227/,21128227,,
923,NCT03724500,https://pubmed.ncbi.nlm.nih.gov/14745734/,14745734,,
924,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/23293268/,23293268,,
925,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/21727289/,21727289,,
926,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/24498285/,24498285,,
927,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/23301032/,23301032,,
928,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/23705859/,23705859,,
929,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/22387599/,22387599,,
930,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/21705679/,21705679,,
931,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/18840817/,18840817,,
932,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/24419137/,24419137,,
933,NCT02618538,https://pubmed.ncbi.nlm.nih.gov/29166878/,29166878,,
934,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/25963349/,25963349,,
935,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/21924630/,21924630,,
936,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/25575410/,25575410,,
937,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/25967737/,25967737,,
938,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/11904655/,11904655,,
939,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/25792204/,25792204,,
940,NCT02876406,https://pubmed.ncbi.nlm.nih.gov/25888321/,25888321,,
941,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/29333259/,29333259,,
942,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/27857127/,27857127,,
943,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/27048283/,27048283,,
944,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/24893135/,24893135,,
945,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/29067245/,29067245,,
946,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/27007161/,27007161,,
947,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/28327598/,28327598,,
948,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/27967600/,27967600,,
949,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/29475877/,29475877,,
950,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/30925729/,30925729,,
951,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/29539639/,29539639,,
952,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/27790441/,27790441,,
953,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/23900871/,23900871,,
954,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/30769931/,30769931,,
955,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/25582500/,25582500,,
956,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/23774167/,23774167,,
957,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/32688340/,32688340,,
958,NCT04788927,https://pubmed.ncbi.nlm.nih.gov/29942158/,29942158,,
959,NCT00961389,https://pubmed.ncbi.nlm.nih.gov/22323509/,22323509,1,
960,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/30834436/,30834436,,
961,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/30457482/,30457482,,
962,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/33948701/,33948701,,
963,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/34227882/,34227882,,
964,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/33944627/,33944627,,
965,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/32876835/,32876835,,
966,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/30993432/,30993432,,
967,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/33486604/,33486604,,
968,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/32052311/,32052311,,
969,NCT05048095,https://pubmed.ncbi.nlm.nih.gov/34383147/,34383147,,
970,NCT01357057,https://pubmed.ncbi.nlm.nih.gov/22363051/,22363051,1,
971,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/30207593/,30207593,,
972,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/14997202/,14997202,,
973,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/12972789/,12972789,,
974,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/11943255/,11943255,,
975,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/12957357/,12957357,,
976,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/19910411/,19910411,,
977,NCT05185713,https://pubmed.ncbi.nlm.nih.gov/30275573/,30275573,,
978,NCT02025699,https://pubmed.ncbi.nlm.nih.gov/30086729/,30086729,,
979,NCT03805373,https://pubmed.ncbi.nlm.nih.gov/28267855/,28267855,,
980,NCT03805373,https://pubmed.ncbi.nlm.nih.gov/24533209/,24533209,,
981,NCT03805373,https://pubmed.ncbi.nlm.nih.gov/24717343/,24717343,,
982,NCT03805373,https://pubmed.ncbi.nlm.nih.gov/33521537/,33521537,1,
983,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/30215362/,30215362,,
984,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/26047908/,26047908,,
985,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/27388923/,27388923,,
986,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/28696510/,28696510,,
987,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/21926379/,21926379,,
988,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/30647010/,30647010,,
989,NCT04546360,https://pubmed.ncbi.nlm.nih.gov/30389550/,30389550,,
990,NCT04701177,https://pubmed.ncbi.nlm.nih.gov/32832589/,32832589,,
991,NCT04701177,https://pubmed.ncbi.nlm.nih.gov/34168269/,34168269,,
992,NCT01346709,https://pubmed.ncbi.nlm.nih.gov/26020123/,26020123,,
993,NCT01346709,https://pubmed.ncbi.nlm.nih.gov/24901240/,24901240,,
994,NCT01346709,https://pubmed.ncbi.nlm.nih.gov/21544025/,21544025,,
995,NCT01346709,https://pubmed.ncbi.nlm.nih.gov/21045639/,21045639,,
